realtor_name,realtor_url,realtor_encrypted_id,realtor_cw_id,property_type,expose_id,expose_url,type,region,city,zip_code,living_space,price,picture_url,is_reference,is_buy,number_of_rooms
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157536830,https://www.immobilienscout24.de/expose/157536830#/,Wohnung,,Oranienburg,16515,83,340000.0,https://pictures.immobilienscout24.de/listings/8875bc36-c4e0-473b-92b0-7559ad8a962b-1883058453.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157530545,https://www.immobilienscout24.de/expose/157530545#/,Wohnung,,Berlin,14052,155,975000.0,https://pictures.immobilienscout24.de/listings/024b94a5-9de2-47d0-9655-7c6b504bec0e-1883042303.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157523270,https://www.immobilienscout24.de/expose/157523270#/,Wohnung,,Berlin,10585,59,499000.0,https://pictures.immobilienscout24.de/listings/65ec722c-99d4-4fa0-a22f-bf6caec33b08-1882949830.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157518066,https://www.immobilienscout24.de/expose/157518066#/,Wohnung,,Potsdam,14469,110,719000.0,https://pictures.immobilienscout24.de/listings/5f1ffbd9-b7eb-4ec9-a32a-be00f1056912-1882890072.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157516756,https://www.immobilienscout24.de/expose/157516756#/,Wohnung,,Berlin,10247,62,439000.0,https://pictures.immobilienscout24.de/listings/3a2f8756-1e2c-441e-b6b5-8f356eb5ebb8-1882877820.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157458232,https://www.immobilienscout24.de/expose/157458232#/,Wohnung,,Neukölln,12051,38,275000.0,https://pictures.immobilienscout24.de/listings/f6a1ff2a-9d01-4742-be92-9ff479ee5714-1882202397.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157453753,https://www.immobilienscout24.de/expose/157453753#/,Wohnung,,Berlin,12049,30,235000.0,https://pictures.immobilienscout24.de/listings/37761baf-839e-4813-9081-e7c5adf5ade9-1882146513.jpg,False,True,1.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157449343,https://www.immobilienscout24.de/expose/157449343#/,Wohnung,,Berlin,12205,152,875000.0,https://pictures.immobilienscout24.de/listings/4735293c-5ec2-4639-8c31-2b03433a436d-1882099434.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157472177,https://www.immobilienscout24.de/expose/157472177#/,Wohnung,,Berlin,12205,152,875000.0,https://pictures.immobilienscout24.de/listings/e88a345e-bbec-4f67-ae96-263ef1ca3e46-1882369921.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157438729,https://www.immobilienscout24.de/expose/157438729#/,Wohnung,,Teltow,14513,80,379000.0,https://pictures.immobilienscout24.de/listings/a2de1807-f675-4fea-85e6-01fa322ea5f7-1881968802.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157434595,https://www.immobilienscout24.de/expose/157434595#/,Wohnung,,Berlin,10997,45,329000.0,https://pictures.immobilienscout24.de/listings/e35ba4d1-283d-40d2-8a86-455240db6c39-1881913102.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157452941,https://www.immobilienscout24.de/expose/157452941#/,Wohnung,,Berlin,10997,45,329000.0,https://pictures.immobilienscout24.de/listings/d4b726c9-f08f-4e92-acb6-e5e2cf9b419c-1882136808.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157427144,https://www.immobilienscout24.de/expose/157427144#/,Wohnung,,Zeuthen,15738,78,455000.0,https://pictures.immobilienscout24.de/listings/70c5a1c8-dd7d-4460-baa9-f5bcf9db31bd-1881821105.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157420121,https://www.immobilienscout24.de/expose/157420121#/,Wohnung,,Buckow,12351,81,385000.0,https://pictures.immobilienscout24.de/listings/8fb9bac9-351e-4fbe-acb2-4e985a9f68c1-1881896993.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157448326,https://www.immobilienscout24.de/expose/157448326#/,Wohnung,,Buckow,12351,81,385000.0,https://pictures.immobilienscout24.de/listings/189bf4e6-b2ca-4ddb-b989-8b50b461e8d7-1882085717.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157470657,https://www.immobilienscout24.de/expose/157470657#/,Wohnung,,Buckow,12351,81,385000.0,https://pictures.immobilienscout24.de/listings/22f93930-a887-4183-90b6-906540db85be-1882352811.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157418418,https://www.immobilienscout24.de/expose/157418418#/,Wohnung,,Berlin,12557,74,246000.0,https://pictures.immobilienscout24.de/listings/69d78cb2-ad17-4293-a10c-94a128797c46-1881714212.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157418011,https://www.immobilienscout24.de/expose/157418011#/,Wohnung,,Neukölln,12053,110,810000.0,https://pictures.immobilienscout24.de/listings/5c11b548-bdff-4d98-80aa-2d0c6b558d15-1881708820.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157417957,https://www.immobilienscout24.de/expose/157417957#/,Wohnung,,Neukölln,12053,56,395000.0,https://pictures.immobilienscout24.de/listings/1d327f2f-31f8-46b2-a18a-2b93015e709e-1881708345.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157437248,https://www.immobilienscout24.de/expose/157437248#/,Wohnung,,Neukölln,12053,56,395000.0,https://pictures.immobilienscout24.de/listings/bc55763b-b0ad-4750-b0a5-e982c9d908d2-1881947474.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157417218,https://www.immobilienscout24.de/expose/157417218#/,Wohnung,,Gesundbrunnen,13357,48,260000.0,https://pictures.immobilienscout24.de/listings/0b8c1020-098b-436f-a1f2-229db794603e-1881698445.jpg,False,True,1.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157390575,https://www.immobilienscout24.de/expose/157390575#/,Wohnung,,Berlin,14055,138,1595000.0,https://pictures.immobilienscout24.de/listings/fcb1b43f-daa5-4d74-8187-ad3c893384c2-1881350396.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157390863,https://www.immobilienscout24.de/expose/157390863#/,Wohnung,,Berlin,14055,138,1595000.0,https://pictures.immobilienscout24.de/listings/7876b531-93b9-47e0-a4fb-1c5f520ba71e-1881353182.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157389094,https://www.immobilienscout24.de/expose/157389094#/,Wohnung,,Berlin,10707,73,589000.0,https://pictures.immobilienscout24.de/listings/cb158afb-9916-48a2-8931-a4ffbfc01280-1881329990.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157418084,https://www.immobilienscout24.de/expose/157418084#/,Wohnung,,Berlin,10707,73,589000.0,https://pictures.immobilienscout24.de/listings/f2dc9d7c-2861-46f1-bdef-477a2950782f-1881709556.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157387093,https://www.immobilienscout24.de/expose/157387093#/,Wohnung,,Berlin,14167,79,650000.0,https://pictures.immobilienscout24.de/listings/5eea8d31-e33d-4994-ba70-b82d838711ad-1881311788.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157368006,https://www.immobilienscout24.de/expose/157368006#/,Wohnung,,Kreuzberg,10965,179,1750000.0,https://pictures.immobilienscout24.de/listings/200cb708-949e-474c-adec-a80081bd0534-1881158145.jpg,False,True,5.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157379644,https://www.immobilienscout24.de/expose/157379644#/,Wohnung,,Kreuzberg,10965,179,1750000.0,https://pictures.immobilienscout24.de/listings/b61da2a4-1702-4846-ab4d-7870cf995e95-1881269008.jpg,False,True,5.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157367639,https://www.immobilienscout24.de/expose/157367639#/,Wohnung,,Wedding,13353,29,199000.0,https://pictures.immobilienscout24.de/listings/656bbc65-c45e-4f2c-a820-547a3bf7b542-1881154142.jpg,False,True,1.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157379737,https://www.immobilienscout24.de/expose/157379737#/,Wohnung,,Wedding,13353,29,199000.0,https://pictures.immobilienscout24.de/listings/4d105179-e698-433d-86dd-c384e93b30c5-1881269385.jpg,False,True,1.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157323992,https://www.immobilienscout24.de/expose/157323992#/,Wohnung,,Berlin,14167,79,650000.0,https://pictures.immobilienscout24.de/listings/0f93e700-32be-4692-bab5-cf6bbaeeed7b-1880608649.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157323579,https://www.immobilienscout24.de/expose/157323579#/,Wohnung,,Neukölln,12353,70,349000.0,https://pictures.immobilienscout24.de/listings/1d36e2c4-cba0-4629-b3d9-683be3520445-1880602624.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157435249,https://www.immobilienscout24.de/expose/157435249#/,Wohnung,,Neukölln,12353,70,349000.0,https://pictures.immobilienscout24.de/listings/e5b277d1-872b-4500-8345-cee02ba8bed6-1881919975.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157335496,https://www.immobilienscout24.de/expose/157335496#/,Wohnung,,Berlin,10969,55,345000.0,https://pictures.immobilienscout24.de/listings/d5f09a1c-0f97-4458-ba34-b3c259075b82-1880757136.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157433624,https://www.immobilienscout24.de/expose/157433624#/,Wohnung,,Berlin,10969,55,345000.0,https://pictures.immobilienscout24.de/listings/b58fe542-91e5-47d3-ac0c-10264b54b9d0-1881899466.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157289039,https://www.immobilienscout24.de/expose/157289039#/,Wohnung,,Lichtenrade,12305,63,329000.0,https://pictures.immobilienscout24.de/listings/d936d9e5-2e32-4627-a008-ab2035a9340e-1880130760.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157433602,https://www.immobilienscout24.de/expose/157433602#/,Wohnung,,Lichtenrade,12305,63,329000.0,https://pictures.immobilienscout24.de/listings/3210879c-9b6c-4573-b555-e09138c29efc-1881899247.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157298279,https://www.immobilienscout24.de/expose/157298279#/,Wohnung,,Berlin,10627,60,390000.0,https://pictures.immobilienscout24.de/listings/5ad5c61b-889b-404a-9864-dcf7913da6e5-1880258278.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157298443,https://www.immobilienscout24.de/expose/157298443#/,Wohnung,,Berlin,10627,60,390000.0,https://pictures.immobilienscout24.de/listings/be6b7390-c48f-4ba2-9789-e43307fdbaa0-1880260647.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157272606,https://www.immobilienscout24.de/expose/157272606#/,Wohnung,,Berlin,10713,72,495000.0,https://pictures.immobilienscout24.de/listings/e37fce8b-0b24-417f-84d7-428d88eb6ca2-1879902945.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157298266,https://www.immobilienscout24.de/expose/157298266#/,Wohnung,,Berlin,10713,72,495000.0,https://pictures.immobilienscout24.de/listings/8aeb9da2-d4bb-4488-ae8a-afda642cc11b-1880257988.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157262708,https://www.immobilienscout24.de/expose/157262708#/,Wohnung,,Frankfurt am Main,60314,98,639000.0,https://pictures.immobilienscout24.de/listings/ae377a1f-68e7-401e-aa42-e4a05cc908bc-1880828875.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157407550,https://www.immobilienscout24.de/expose/157407550#/,Wohnung,,Frankfurt am Main,60314,98,639000.0,https://pictures.immobilienscout24.de/listings/7831e701-e76d-4153-9d8b-562fb66995d1-1881562095.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157261620,https://www.immobilienscout24.de/expose/157261620#/,Wohnung,,Berlin,13059,80,329000.0,https://pictures.immobilienscout24.de/listings/a47cd79a-7514-4ebd-8c33-2e762ee8f342-1879756580.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157298122,https://www.immobilienscout24.de/expose/157298122#/,Wohnung,,Berlin,13059,80,329000.0,https://pictures.immobilienscout24.de/listings/d8d39fff-1f61-4bf3-8210-63878063232a-1880256814.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157242484,https://www.immobilienscout24.de/expose/157242484#/,Wohnung,,Berlin,10437,115,895000.0,https://pictures.immobilienscout24.de/listings/49a70045-ba57-4a66-8a39-5335bd868a3a-1879499876.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157379329,https://www.immobilienscout24.de/expose/157379329#/,Wohnung,,Berlin,10437,115,895000.0,https://pictures.immobilienscout24.de/listings/00832cb2-d082-410a-895c-1ff756d32f22-1881267290.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157240044,https://www.immobilienscout24.de/expose/157240044#/,Wohnung,,Berlin,10707,85,630000.0,https://pictures.immobilienscout24.de/listings/898e4cea-038d-4f63-99cf-c5e286bd29bf-1879467851.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157197643,https://www.immobilienscout24.de/expose/157197643#/,Wohnung,,Berlin,12247,65,349000.0,https://pictures.immobilienscout24.de/listings/70216a43-568f-481c-8d6e-ee8f12ad33dd-1878971053.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157521796,https://www.immobilienscout24.de/expose/157521796#/,Wohnung,,Berlin,12247,65,349000.0,https://pictures.immobilienscout24.de/listings/d2523713-fd25-40a8-88da-f1164ef5d888-1882931319.jpg,False,True,3.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157324463,https://www.immobilienscout24.de/expose/157324463#/,Wohnung,,Spandau,13585,58,150000.0,https://pictures.immobilienscout24.de/listings/4678dc3e-13e5-4008-b5da-84a5b7ae8611-1880615907.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157475039,https://www.immobilienscout24.de/expose/157475039#/,Wohnung,,Spandau,13585,58,150000.0,https://pictures.immobilienscout24.de/listings/a8a13f32-dc9f-4ccd-9820-78977686c011-1882403683.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157290478,https://www.immobilienscout24.de/expose/157290478#/,Wohnung,,Berlin,10117,84,819300.0,https://pictures.immobilienscout24.de/listings/60a367ab-ed5f-4cbc-85f7-c0ebb3b96611-1880150423.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157521610,https://www.immobilienscout24.de/expose/157521610#/,Wohnung,,Berlin,10117,84,819300.0,https://pictures.immobilienscout24.de/listings/09248261-1c58-445f-b194-8b61a62666cb-1882928068.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157156258,https://www.immobilienscout24.de/expose/157156258#/,Wohnung,,Potsdam,14469,123,950000.0,https://pictures.immobilienscout24.de/listings/9e4e05e6-762a-4b16-a36b-c95ff667cfaa-1878414121.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157172904,https://www.immobilienscout24.de/expose/157172904#/,Wohnung,,Potsdam,14469,123,950000.0,https://pictures.immobilienscout24.de/listings/3b31765b-98e9-40b9-a30f-56a6de783719-1878641282.jpg,False,True,4.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157137071,https://www.immobilienscout24.de/expose/157137071#/,Wohnung,,Schöneberg,10829,68,330000.0,https://pictures.immobilienscout24.de/listings/262e148c-3f7b-453e-9353-954dcc44c2fa-1878166381.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157152112,https://www.immobilienscout24.de/expose/157152112#/,Wohnung,,Schöneberg,10829,68,330000.0,https://pictures.immobilienscout24.de/listings/8f1608f6-c58a-4841-9dc0-dcf2dce63bc8-1878363199.jpg,False,True,2.0
ImmoBerlin Team,https://www.immobilienscout24.de/anbieter/profil/immoberlin-carsten-d-topel/das-team-von-immoberlin-de?searchid=bervr101c12oi&geoIds=1276003001&referer=agent_searchresult,a6113ff5cfbcbf91be0,001.174522,BUY,157214654,https://www.immobilienscout24.de/expose/157214654#/,Wohnung,,Berlin,10967,30,195000.0,https://pictures.immobilienscout24.de/listings/0cf1f686-9252-4d42-b0c3-e03c9162821e-1881689029.jpg,False,True,1.0
